exact,numeric
3.000000000000e+00,2.955053996345e+00
7.000000000000e+00,6.932000200472e+00
1.100000000000e+01,1.091418273280e+01
1.500000000000e+01,1.489878628163e+01
1.900000000000e+01,1.888475353508e+01
2.300000000000e+01,2.287155557150e+01
2.700000000000e+01,2.685888376188e+01
3.100000000000e+01,3.084653965351e+01
3.500000000000e+01,3.483438677753e+01
3.900000000000e+01,3.882232654807e+01
4.300000000000e+01,4.281028500509e+01
4.700000000000e+01,4.679820497997e+01
5.100000000000e+01,5.078604119866e+01
5.500000000000e+01,5.477375707976e+01
5.900000000000e+01,5.876132256353e+01
6.300000000000e+01,6.274871262261e+01
6.700000000000e+01,6.673590661992e+01
7.100000000000e+01,7.072289260175e+01
7.500000000000e+01,7.470971217264e+01
7.900000000000e+01,7.869677452806e+01
8.300000000000e+01,8.268648121442e+01
8.700000000000e+01,8.668905732287e+01
9.100000000000e+01,9.073492603418e+01
9.500000000000e+01,9.488335201322e+01
9.900000000000e+01,9.920585267776e+01
1.030000000000e+02,1.037540908952e+02
1.070000000000e+02,1.085485815936e+02
1.110000000000e+02,1.135898371420e+02
1.150000000000e+02,1.188710193313e+02
1.190000000000e+02,1.243842203267e+02
1.230000000000e+02,1.301224692894e+02
1.270000000000e+02,1.360800618207e+02
1.310000000000e+02,1.422524081020e+02
1.350000000000e+02,1.486358009166e+02
1.390000000000e+02,1.552272112364e+02
1.430000000000e+02,1.620241290510e+02
1.470000000000e+02,1.690244438707e+02
1.510000000000e+02,1.762263556247e+02
1.550000000000e+02,1.836283078950e+02
1.590000000000e+02,1.912289374026e+02
1.630000000000e+02,1.990270353547e+02
1.670000000000e+02,2.070215175237e+02
1.710000000000e+02,2.152114008256e+02
1.750000000000e+02,2.235957847905e+02
1.790000000000e+02,2.321738367595e+02
1.830000000000e+02,2.409447799509e+02
1.870000000000e+02,2.499078837586e+02
1.910000000000e+02,2.590624558047e+02
1.950000000000e+02,2.684078353824e+02
1.990000000000e+02,2.779433880115e+02
2.030000000000e+02,2.876685008888e+02
2.070000000000e+02,2.975825790672e+02
2.110000000000e+02,3.076850422281e+02
2.150000000000e+02,3.179753219432e+02
2.190000000000e+02,3.284528593407e+02
2.230000000000e+02,3.391171031082e+02
2.270000000000e+02,3.499675077763e+02
2.310000000000e+02,3.610035322393e+02
2.350000000000e+02,3.722246384752e+02
2.390000000000e+02,3.836302904350e+02
2.430000000000e+02,3.952199530758e+02
2.470000000000e+02,4.069930915173e+02
2.510000000000e+02,4.189491703038e+02
2.550000000000e+02,4.310876527567e+02
2.590000000000e+02,4.434080004063e+02
2.630000000000e+02,4.559096724908e+02
2.670000000000e+02,4.685921255146e+02
2.710000000000e+02,4.814548128582e+02
2.750000000000e+02,4.944971844332e+02
2.790000000000e+02,5.077186863763e+02
2.830000000000e+02,5.211187607784e+02
2.870000000000e+02,5.346968454441e+02
2.910000000000e+02,5.484523736776e+02
2.950000000000e+02,5.623847740934e+02
2.990000000000e+02,5.764934704471e+02
3.030000000000e+02,5.907778814858e+02
3.070000000000e+02,6.052374208148e+02
3.110000000000e+02,6.198714967793e+02
3.150000000000e+02,6.346795123596e+02
3.190000000000e+02,6.496608650778e+02
3.230000000000e+02,6.648149469161e+02
3.270000000000e+02,6.801411442437e+02
3.310000000000e+02,6.956388377533e+02
3.350000000000e+02,7.113074024050e+02
3.390000000000e+02,7.271462073775e+02
3.430000000000e+02,7.431546160252e+02
3.470000000000e+02,7.593319858423e+02
3.510000000000e+02,7.756776684309e+02
3.550000000000e+02,7.921910094747e+02
3.590000000000e+02,8.088713487171e+02
3.630000000000e+02,8.257180199429e+02
3.670000000000e+02,8.427303509641e+02
3.710000000000e+02,8.599076636089e+02
3.750000000000e+02,8.772492737137e+02
3.790000000000e+02,8.947544911185e+02
3.830000000000e+02,9.124226196640e+02
3.870000000000e+02,9.302529571917e+02
3.910000000000e+02,9.482447955466e+02
3.950000000000e+02,9.663974205809e+02
3.990000000000e+02,9.847101121610e+02
4.030000000000e+02,1.003182144175e+03
4.070000000000e+02,1.021812784542e+03
4.110000000000e+02,1.040601295224e+03
4.150000000000e+02,1.059546932240e+03
4.190000000000e+02,1.078648945676e+03
4.230000000000e+02,1.097906579704e+03
4.270000000000e+02,1.117319072599e+03
4.310000000000e+02,1.136885656750e+03
4.350000000000e+02,1.156605558689e+03
4.390000000000e+02,1.176477999102e+03
4.430000000000e+02,1.196502192851e+03
4.470000000000e+02,1.216677349001e+03
4.510000000000e+02,1.237002670834e+03
4.550000000000e+02,1.257477355880e+03
4.590000000000e+02,1.278100595933e+03
4.630000000000e+02,1.298871577081e+03
4.670000000000e+02,1.319789479731e+03
4.710000000000e+02,1.340853478629e+03
4.750000000000e+02,1.362062742895e+03
4.790000000000e+02,1.383416436043e+03
4.830000000000e+02,1.404913716010e+03
4.870000000000e+02,1.426553735186e+03
4.910000000000e+02,1.448335640443e+03
4.950000000000e+02,1.470258573160e+03
4.990000000000e+02,1.492321669255e+03
5.030000000000e+02,1.514524059216e+03
5.070000000000e+02,1.536864868131e+03
5.110000000000e+02,1.559343215715e+03
5.150000000000e+02,1.581958216348e+03
5.190000000000e+02,1.604708979101e+03
5.230000000000e+02,1.627594607770e+03
5.270000000000e+02,1.650614200907e+03
5.310000000000e+02,1.673766851856e+03
5.350000000000e+02,1.697051648784e+03
5.390000000000e+02,1.720467674713e+03
5.430000000000e+02,1.744014007555e+03
5.470000000000e+02,1.767689720149e+03
5.510000000000e+02,1.791493880290e+03
5.550000000000e+02,1.815425550766e+03
5.590000000000e+02,1.839483789394e+03
5.630000000000e+02,1.863667649056e+03
5.670000000000e+02,1.887976177731e+03
5.710000000000e+02,1.912408418533e+03
5.750000000000e+02,1.936963409748e+03
5.790000000000e+02,1.961640184868e+03
5.830000000000e+02,1.986437772629e+03
5.870000000000e+02,2.011355197050e+03
5.910000000000e+02,2.036391477465e+03
5.950000000000e+02,2.061545628564e+03
5.990000000000e+02,2.086816660430e+03
6.030000000000e+02,2.112203578577e+03
6.070000000000e+02,2.137705383987e+03
6.110000000000e+02,2.163321073150e+03
6.150000000000e+02,2.189049638099e+03
6.190000000000e+02,2.214890066455e+03
6.230000000000e+02,2.240841341458e+03
6.270000000000e+02,2.266902442014e+03
6.310000000000e+02,2.293072342727e+03
6.350000000000e+02,2.319350013946e+03
6.390000000000e+02,2.345734421797e+03
6.430000000000e+02,2.372224528230e+03
6.470000000000e+02,2.398819291055e+03
6.510000000000e+02,2.425517663983e+03
6.550000000000e+02,2.452318596667e+03
6.590000000000e+02,2.479221034742e+03
6.630000000000e+02,2.506223919869e+03
6.670000000000e+02,2.533326189771e+03
6.710000000000e+02,2.560526778278e+03
6.750000000000e+02,2.587824615366e+03
6.790000000000e+02,2.615218627203e+03
6.830000000000e+02,2.642707736183e+03
6.870000000000e+02,2.670290860978e+03
6.910000000000e+02,2.697966916569e+03
6.950000000000e+02,2.725734814299e+03
6.990000000000e+02,2.753593461907e+03
7.030000000000e+02,2.781541763575e+03
7.070000000000e+02,2.809578619971e+03
7.110000000000e+02,2.837702928288e+03
7.150000000000e+02,2.865913582291e+03
7.190000000000e+02,2.894209472359e+03
7.230000000000e+02,2.922589485528e+03
7.270000000000e+02,2.951052505534e+03
7.310000000000e+02,2.979597412857e+03
7.350000000000e+02,3.008223084767e+03
7.390000000000e+02,3.036928395362e+03
7.430000000000e+02,3.065712215619e+03
7.470000000000e+02,3.094573413434e+03
7.510000000000e+02,3.123510853667e+03
7.550000000000e+02,3.152523398187e+03
7.590000000000e+02,3.181609905916e+03
7.630000000000e+02,3.210769232873e+03
7.670000000000e+02,3.240000232222e+03
7.710000000000e+02,3.269301754311e+03
7.750000000000e+02,3.298672646724e+03
7.790000000000e+02,3.328111754321e+03
7.830000000000e+02,3.357617919284e+03
7.870000000000e+02,3.387189981165e+03
7.910000000000e+02,3.416826776929e+03
7.950000000000e+02,3.446527140999e+03
7.990000000000e+02,3.476289905305e+03
8.030000000000e+02,3.506113899328e+03
8.070000000000e+02,3.535997950143e+03
8.110000000000e+02,3.565940882469e+03
8.150000000000e+02,3.595941518714e+03
8.190000000000e+02,3.625998679022e+03
8.230000000000e+02,3.656111181314e+03
8.270000000000e+02,3.686277841344e+03
8.310000000000e+02,3.716497472734e+03
8.350000000000e+02,3.746768887032e+03
8.390000000000e+02,3.777090893749e+03
8.430000000000e+02,3.807462300412e+03
8.470000000000e+02,3.837881912607e+03
8.510000000000e+02,3.868348534028e+03
8.550000000000e+02,3.898860966524e+03
8.590000000000e+02,3.929418010144e+03
8.630000000000e+02,3.960018463187e+03
8.670000000000e+02,3.990661122246e+03
8.710000000000e+02,4.021344782257e+03
8.750000000000e+02,4.052068236548e+03
8.790000000000e+02,4.082830276882e+03
8.830000000000e+02,4.113629693508e+03
8.870000000000e+02,4.144465275208e+03
8.910000000000e+02,4.175335809341e+03
8.950000000000e+02,4.206240081898e+03
8.990000000000e+02,4.237176877541e+03
9.030000000000e+02,4.268144979658e+03
9.070000000000e+02,4.299143170405e+03
9.110000000000e+02,4.330170230759e+03
9.150000000000e+02,4.361224940560e+03
9.190000000000e+02,4.392306078566e+03
9.230000000000e+02,4.423412422495e+03
9.270000000000e+02,4.454542749075e+03
9.310000000000e+02,4.485695834093e+03
9.350000000000e+02,4.516870452441e+03
9.390000000000e+02,4.548065378167e+03
9.430000000000e+02,4.579279384522e+03
9.470000000000e+02,4.610511244004e+03
9.510000000000e+02,4.641759728414e+03
9.550000000000e+02,4.673023608897e+03
9.590000000000e+02,4.704301655996e+03
9.630000000000e+02,4.735592639697e+03
9.670000000000e+02,4.766895329475e+03
9.710000000000e+02,4.798208494350e+03
9.750000000000e+02,4.829530902927e+03
9.790000000000e+02,4.860861323449e+03
9.830000000000e+02,4.892198523846e+03
9.870000000000e+02,4.923541271779e+03
9.910000000000e+02,4.954888334693e+03
9.950000000000e+02,4.986238479862e+03
9.990000000000e+02,5.017590474442e+03
1.003000000000e+03,5.048943085513e+03
1.007000000000e+03,5.080295080133e+03
1.011000000000e+03,5.111645225383e+03
1.015000000000e+03,5.142992288416e+03
1.019000000000e+03,5.174335036509e+03
1.023000000000e+03,5.205672237105e+03
1.027000000000e+03,5.237002657868e+03
1.031000000000e+03,5.268325066726e+03
1.035000000000e+03,5.299638231922e+03
1.039000000000e+03,5.330940922064e+03
1.043000000000e+03,5.362231906168e+03
1.047000000000e+03,5.393509953714e+03
1.051000000000e+03,5.424773834686e+03
1.055000000000e+03,5.456022319628e+03
1.059000000000e+03,5.487254179685e+03
1.063000000000e+03,5.518468186658e+03
1.067000000000e+03,5.549663113048e+03
1.071000000000e+03,5.580837732104e+03
1.075000000000e+03,5.611990817876e+03
1.079000000000e+03,5.643121145257e+03
1.083000000000e+03,5.674227490033e+03
1.087000000000e+03,5.705308628936e+03
1.091000000000e+03,5.736363339682e+03
1.095000000000e+03,5.767390401031e+03
1.099000000000e+03,5.798388592824e+03
1.103000000000e+03,5.829356696038e+03
1.107000000000e+03,5.860293492832e+03
1.111000000000e+03,5.891197766594e+03
1.115000000000e+03,5.922068301987e+03
1.119000000000e+03,5.952903885003e+03
1.123000000000e+03,5.983703303004e+03
1.127000000000e+03,6.014465344772e+03
1.131000000000e+03,6.045188800557e+03
1.135000000000e+03,6.075872462125e+03
1.139000000000e+03,6.106515122804e+03
1.143000000000e+03,6.137115577532e+03
1.147000000000e+03,6.167672622905e+03
1.151000000000e+03,6.198185057222e+03
1.155000000000e+03,6.228651680536e+03
1.159000000000e+03,6.259071294695e+03
1.163000000000e+03,6.289442703397e+03
1.167000000000e+03,6.319764712230e+03
1.171000000000e+03,6.350036128723e+03
1.175000000000e+03,6.380255762390e+03
1.179000000000e+03,6.410422424779e+03
1.183000000000e+03,6.440534929517e+03
1.187000000000e+03,6.470592092359e+03
1.191000000000e+03,6.500592731230e+03
1.195000000000e+03,6.530535666277e+03
1.199000000000e+03,6.560419719909e+03
1.203000000000e+03,6.590243716848e+03
1.207000000000e+03,6.620006484175e+03
1.211000000000e+03,6.649706851372e+03
1.215000000000e+03,6.679343650373e+03
1.219000000000e+03,6.708915715604e+03
1.223000000000e+03,6.738421884035e+03
1.227000000000e+03,6.767860995220e+03
1.231000000000e+03,6.797231891347e+03
1.235000000000e+03,6.826533417280e+03
1.239000000000e+03,6.855764420605e+03
1.243000000000e+03,6.884923751678e+03
1.247000000000e+03,6.914010263664e+03
1.251000000000e+03,6.943022812590e+03
1.255000000000e+03,6.971960257381e+03
1.259000000000e+03,7.000821459913e+03
1.263000000000e+03,7.029605285051e+03
1.267000000000e+03,7.058310600696e+03
1.271000000000e+03,7.086936277831e+03
1.275000000000e+03,7.115481190561e+03
1.279000000000e+03,7.143944216163e+03
1.283000000000e+03,7.172324235123e+03
1.287000000000e+03,7.200620131184e+03
1.291000000000e+03,7.228830791390e+03
1.295000000000e+03,7.256955106127e+03
1.299000000000e+03,7.284991969168e+03
1.303000000000e+03,7.312940277716e+03
1.307000000000e+03,7.340798932446e+03
1.311000000000e+03,7.368566837549e+03
1.315000000000e+03,7.396242900776e+03
1.319000000000e+03,7.423826033476e+03
1.323000000000e+03,7.451315150644e+03
1.327000000000e+03,7.478709170960e+03
1.331000000000e+03,7.506007016832e+03
1.335000000000e+03,7.533207614438e+03
1.339000000000e+03,7.560309893767e+03
1.343000000000e+03,7.587312788661e+03
1.347000000000e+03,7.614215236859e+03
1.351000000000e+03,7.641016180033e+03
1.355000000000e+03,7.667714563834e+03
1.359000000000e+03,7.694309337931e+03
1.363000000000e+03,7.720799456051e+03
1.367000000000e+03,7.747183876021e+03
1.371000000000e+03,7.773461559807e+03
1.375000000000e+03,7.799631473556e+03
1.379000000000e+03,7.825692587634e+03
1.383000000000e+03,7.851643876667e+03
1.387000000000e+03,7.877484319581e+03
1.391000000000e+03,7.903212899640e+03
1.395000000000e+03,7.928828604487e+03
1.399000000000e+03,7.954330426180e+03
1.403000000000e+03,7.979717361234e+03
1.407000000000e+03,8.004988410659e+03
1.411000000000e+03,8.030142579997e+03
1.415000000000e+03,8.055178879360e+03
1.419000000000e+03,8.080096323470e+03
1.423000000000e+03,8.104893931695e+03
1.427000000000e+03,8.129570728086e+03
1.431000000000e+03,8.154125741416e+03
1.435000000000e+03,8.178558005215e+03
1.439000000000e+03,8.202866557809e+03
1.443000000000e+03,8.227050442355e+03
1.447000000000e+03,8.251108706877e+03
1.451000000000e+03,8.275040404301e+03
1.455000000000e+03,8.298844592494e+03
1.459000000000e+03,8.322520334297e+03
1.463000000000e+03,8.346066697561e+03
1.467000000000e+03,8.369482755178e+03
1.471000000000e+03,8.392767585124e+03
1.475000000000e+03,8.415920270485e+03
1.479000000000e+03,8.438939899495e+03
1.483000000000e+03,8.461825565568e+03
1.487000000000e+03,8.484576367334e+03
1.491000000000e+03,8.507191408667e+03
1.495000000000e+03,8.529669798723e+03
1.499000000000e+03,8.552010651970e+03
1.503000000000e+03,8.574213088219e+03
1.507000000000e+03,8.596276232657e+03
1.511000000000e+03,8.618199215876e+03
1.515000000000e+03,8.639981173909e+03
1.519000000000e+03,8.661621248252e+03
1.523000000000e+03,8.683118585903e+03
1.527000000000e+03,8.704472339385e+03
1.531000000000e+03,8.725681666778e+03
1.535000000000e+03,8.746745731746e+03
1.539000000000e+03,8.767663703568e+03
1.543000000000e+03,8.788434757161e+03
1.547000000000e+03,8.809058073112e+03
1.551000000000e+03,8.829532837702e+03
1.555000000000e+03,8.849858242930e+03
1.559000000000e+03,8.870033486542e+03
1.563000000000e+03,8.890057772056e+03
1.567000000000e+03,8.909930308781e+03
1.571000000000e+03,8.929650311846e+03
1.575000000000e+03,8.949217002220e+03
1.579000000000e+03,8.968629606733e+03
1.583000000000e+03,8.987887358100e+03
1.587000000000e+03,9.006989494939e+03
1.591000000000e+03,9.025935261792e+03
1.595000000000e+03,9.044723909139e+03
1.599000000000e+03,9.063354693423e+03
1.603000000000e+03,9.081826877060e+03
1.607000000000e+03,9.100139728456e+03
1.611000000000e+03,9.118292522023e+03
1.615000000000e+03,9.136284538189e+03
1.619000000000e+03,9.154115063410e+03
1.623000000000e+03,9.171783390182e+03
1.627000000000e+03,9.189288817046e+03
1.631000000000e+03,9.206630648599e+03
1.635000000000e+03,9.223808195493e+03
1.639000000000e+03,9.240820774445e+03
1.643000000000e+03,9.257667708232e+03
1.647000000000e+03,9.274348325692e+03
1.651000000000e+03,9.290861961722e+03
1.655000000000e+03,9.307207957266e+03
1.659000000000e+03,9.323385659314e+03
1.663000000000e+03,9.339394420883e+03
1.667000000000e+03,9.355233601005e+03
1.671000000000e+03,9.370902564704e+03
1.675000000000e+03,9.386400682980e+03
1.679000000000e+03,9.401727332773e+03
1.683000000000e+03,9.416881896936e+03
1.687000000000e+03,9.431863764200e+03
1.691000000000e+03,9.446672329124e+03
1.695000000000e+03,9.461306992052e+03
1.699000000000e+03,9.475767159055e+03
1.703000000000e+03,9.490052241868e+03
1.707000000000e+03,9.504161657820e+03
1.711000000000e+03,9.518094829751e+03
1.715000000000e+03,9.531851185924e+03
1.719000000000e+03,9.545430159922e+03
1.723000000000e+03,9.558831190536e+03
1.727000000000e+03,9.572053721636e+03
1.731000000000e+03,9.585097202030e+03
1.735000000000e+03,9.597961085303e+03
1.739000000000e+03,9.610644829641e+03
1.743000000000e+03,9.623147897630e+03
1.747000000000e+03,9.635469756033e+03
1.751000000000e+03,9.647609875544e+03
1.755000000000e+03,9.659567730503e+03
1.759000000000e+03,9.671342798591e+03
1.763000000000e+03,9.682934560471e+03
1.767000000000e+03,9.694342499404e+03
1.771000000000e+03,9.705566100797e+03
1.775000000000e+03,9.716604851716e+03
1.779000000000e+03,9.727458240318e+03
1.783000000000e+03,9.738125755223e+03
1.787000000000e+03,9.748606884802e+03
1.791000000000e+03,9.758901116362e+03
1.795000000000e+03,9.769007935239e+03
1.799000000000e+03,9.778926823749e+03
1.803000000000e+03,9.788657260004e+03
1.807000000000e+03,9.798198716558e+03
1.811000000000e+03,9.807550658857e+03
1.815000000000e+03,9.816712543460e+03
1.819000000000e+03,9.825683815991e+03
1.823000000000e+03,9.834463908777e+03
1.827000000000e+03,9.843052238109e+03
1.831000000000e+03,9.851448201068e+03
1.835000000000e+03,9.859651171810e+03
1.839000000000e+03,9.867660497222e+03
1.843000000000e+03,9.875475491821e+03
1.847000000000e+03,9.883095431710e+03
1.851000000000e+03,9.890519547415e+03
1.855000000000e+03,9.897747015331e+03
1.859000000000e+03,9.904776947438e+03
1.863000000000e+03,9.911608378883e+03
1.867000000000e+03,9.918240252851e+03
1.871000000000e+03,9.924671401999e+03
1.875000000000e+03,9.930900525474e+03
1.879000000000e+03,9.936926160166e+03
1.883000000000e+03,9.942746644369e+03
1.887000000000e+03,9.948360071237e+03
1.891000000000e+03,9.953764228307e+03
1.895000000000e+03,9.958956517580e+03
1.899000000000e+03,9.963933847808e+03
1.903000000000e+03,9.968692485868e+03
1.907000000000e+03,9.973227845841e+03
1.911000000000e+03,9.977534179138e+03
1.915000000000e+03,9.981604099124e+03
1.919000000000e+03,9.985427809884e+03
1.923000000000e+03,9.988991757388e+03
1.927000000000e+03,9.992276005275e+03
1.931000000000e+03,9.995248404066e+03
1.935000000000e+03,9.997856847021e+03
1.939000000000e+03,1.000012339446e+04
1.943000000000e+03,1.000243148337e+04
1.947000000000e+03,1.000512269942e+04
1.951000000000e+03,1.000820432349e+04
1.955000000000e+03,1.001164167455e+04
1.959000000000e+03,1.001542345151e+04
1.963000000000e+03,1.001955390250e+04
1.967000000000e+03,1.002404908377e+04
1.971000000000e+03,1.002893670050e+04
1.975000000000e+03,1.003425835314e+04
1.979000000000e+03,1.004007460312e+04
1.983000000000e+03,1.004647480855e+04
1.987000000000e+03,1.005359690636e+04
1.991000000000e+03,1.006167198669e+04
1.995000000000e+03,1.007114698316e+04
1.999000000000e+03,1.008318018447e+04
